system:index,B2,B3,B4,B5,B6,B7,B8,landcover,ndd,ndsi,ndvi,.geo
1_2_116_0,1402,1635,2065,2249,2343,2460,2506,4,0.82402235,-0.41345292,0.09647779,
1_2_117_0,1347,1554,1906,2036,2147,2260,2290,4,0.83231443,-0.35811648,0.09151573,
1_2_118_0,1336,1548,1901,2048,2116,2241,2273,4,0.83633965,-0.37906137,0.089123145,
1_2_119_0,1377,1587,1953,2109,2174,2316,2323,4,0.8407232,-0.37995702,0.08652946,
1_2_120_0,1465,1798,2264,2424,2535,2666,2761,4,0.8199928,-0.38498375,0.098905474,
1_2_121_0,1130,1174,1458,1589,1740,1875,2069,4,0.70468825,-0.53115016,0.17323504,
1_2_122_0,1245,1446,1758,1927,2024,2145,2172,4,0.8093923,-0.39064476,0.10534351,
1_2_123_0,1429,1694,2163,2298,2420,2564,2628,4,0.8230594,-0.38254055,0.097056985,
1_2_124_0,1530,1895,2453,2697,2918,3099,3064,4,0.8005875,-0.40126383,0.1107486,
1_2_125_0,1494,1916,2458,2640,2818,2963,2999,4,0.81960654,-0.39843014,0.09913872,
1_2_126_0,1577,1918,2374,2495,2631,2743,2751,4,0.8629589,-0.3320564,0.073560975,
1_2_127_0,1519,1890,2374,2575,2701,2831,2822,4,0.8412473,-0.36029786,0.08622017,
1_2_128_0,1517,1901,2392,2587,2688,2847,2914,4,0.8208648,-0.3918746,0.098379195,
1_2_129_0,1710,2183,2827,3023,3183,3343,3396,4,0.8324499,-0.3704398,0.091435,
1_2_130_0,1576,2019,2582,2779,2947,3056,3117,4,0.8283606,-0.37905583,0.093876116,
1_2_131_0,1152,1295,1498,1599,1695,1788,1755,4,0.8535613,-0.35668156,0.079004,
1_2_132_0,1458,1717,2161,2393,2511,2664,2749,4,0.786104,-0.4226631,0.1197556,
1_2_133_0,1630,2089,2685,2877,3078,3254,3285,4,0.8173516,-0.39720097,0.10050251,
1_2_134_0,1588,1997,2509,2716,2859,2951,3026,4,0.8291474,-0.3655282,0.093405604,
1_2_135_0,1516,1842,2266,2385,2492,2652,2665,4,0.8502814,-0.36152512,0.08091665,
1_2_136_0,1566,1955,2495,2667,2869,2977,3075,4,0.8113821,-0.40945476,0.10412926,
1_2_137_0,1608,2041,2594,2800,2955,3091,3099,4,0.8370442,-0.37296468,0.08870543,
1_2_138_0,1632,2071,2660,2833,2948,3112,3199,4,0.8315098,-0.36208224,0.091995224,
1_2_139_0,1574,1973,2509,2678,2865,3010,3066,4,0.81833005,-0.38169852,0.09991031,
1_2_140_0,1580,1977,2497,2626,2854,3014,3069,4,0.8136201,-0.38160777,0.1027668,
1_2_141_0,1678,2115,2685,2878,2993,3169,3186,4,0.84274954,-0.33916575,0.085334696,
1_2_142_0,1553,1936,2473,2633,2814,2927,2988,4,0.82764393,-0.37325996,0.094305076,
1_2_143_0,1711,2227,2845,3068,3235,3371,3418,4,0.8323581,-0.3597815,0.0914897,
1_2_144_0,1515,1939,2486,2672,2820,2930,3005,4,0.82728785,-0.36973834,0.094518304,
1_2_145_0,1505,1901,2454,2608,2731,2882,2990,4,0.8207358,-0.39197186,0.098457016,
1_2_146_0,1617,2047,2613,2811,2957,3068,3145,4,0.8308426,-0.35077703,0.09239319,
1_2_147_0,1551,2014,2575,2762,2929,3052,3070,4,0.8387622,-0.35818994,0.08768822,
1_2_148_0,1561,1942,2473,2649,2815,2929,2966,4,0.83378285,-0.35727286,0.09064166,
1_2_149_0,1767,2247,2903,3081,3228,3408,3401,4,0.8535725,-0.33999118,0.07899746,
1_2_150_0,1687,2190,2829,3011,3226,3370,3374,4,0.83847064,-0.3623526,0.08786071,
1_2_151_0,1638,2135,2703,2895,3040,3163,3210,4,0.8420561,-0.35342216,0.08574328,
1_2_152_0,1766,2291,2927,3142,3311,3437,3472,4,0.84303,-0.33603826,0.08516956,
1_2_153_0,1879,2400,3102,3340,3501,3643,3637,4,0.85290074,-0.3361914,0.07938863,
1_2_154_0,1763,2266,2869,3089,3246,3382,3386,4,0.84731245,-0.34375906,0.08265388,
1_2_155_0,1755,2282,2866,3002,3250,3304,3368,4,0.8509501,-0.3447236,0.08052614,
1_2_156_0,1776,2271,2853,3034,3222,3358,3398,4,0.83961153,-0.33896086,0.08718605,
1_2_157_0,1595,1963,2407,2577,2711,2822,2852,4,0.84396917,-0.3424887,0.08461685,
1_2_158_0,1738,2257,2922,3153,3264,3447,3478,4,0.840138,-0.3571632,0.086875,
1_2_159_0,1625,2024,2549,2752,2930,3044,3112,4,0.8190874,-0.36422178,0.09945239,
1_2_160_0,1585,1927,2442,2635,2773,2915,2995,4,0.81535894,-0.36923078,0.101710506,
1_2_161_0,1603,1974,2506,2700,2828,2986,3037,4,0.8251564,-0.35584924,0.0957965,
1_2_162_0,1541,1891,2372,2562,2674,2786,2854,4,0.83111423,-0.34488136,0.092231154,
1_2_163_0,1541,1871,2288,2480,2607,2690,2736,4,0.83625734,-0.32148686,0.089171976,
1_2_164_0,1679,2130,2675,2854,2964,3048,3099,4,0.86318165,-0.32079083,0.07343263,
1_2_165_0,1489,1872,2394,2610,2767,2893,2942,4,0.81373215,-0.3922078,0.102698654,
1_2_166_0,1571,1999,2526,2713,2852,3007,3047,4,0.82901216,-0.36890292,0.09348645,
1_2_167_0,1611,2092,2643,2858,2970,3135,3169,4,0.83401704,-0.36024466,0.09050241,
1_2_168_0,1686,2095,2604,2801,2907,2997,3049,4,0.8540505,-0.35209525,0.078719266,
1_2_169_0,1597,2012,2576,2760,2911,3110,3161,4,0.814932,-0.3965207,0.101969674,
1_2_170_0,1359,1544,1763,1819,1908,1948,1971,4,0.8944698,-0.3163604,0.05570434,
1_2_171_0,1348,1516,1732,1835,1905,1987,1988,4,0.8712274,-0.33479595,0.068817206,
1_2_172_0,1501,1786,2069,2214,2260,2413,2426,4,0.8528442,-0.36666667,0.07942158,
1_2_173_0,1486,1757,2052,2152,2238,2326,2418,4,0.84863526,-0.344403,0.08187919,
1_2_174_0,1465,1715,2049,2208,2273,2359,2381,4,0.8605628,-0.34291187,0.074943565,
1_2_175_0,1508,1769,2068,2166,2243,2333,2331,4,0.8871729,-0.3036804,0.059786316,
1_2_176_0,1531,1774,2044,2184,2224,2311,2292,4,0.89179754,-0.28061637,0.05719557,
1_2_177_0,1562,1854,2185,2291,2392,2471,2547,4,0.857872,-0.3393907,0.07650042,
1_2_178_0,1502,1809,2223,2343,2421,2553,2667,4,0.8335208,-0.37760192,0.09079754,
1_2_179_0,1551,1910,2377,2494,2616,2751,2771,4,0.85781306,-0.3025379,0.07653458,
1_2_180_0,1544,1873,2272,2413,2466,2567,2622,4,0.8665141,-0.32807174,0.07151614,
1_2_181_0,1526,1905,2353,2498,2581,2722,2733,4,0.86095864,-0.32625994,0.07471491,
1_2_182_0,1514,1875,2381,2524,2622,2695,2748,4,0.86644834,-0.31581828,0.07155391,
1_2_183_0,1550,1884,2375,2546,2627,2753,2800,4,0.84821427,-0.36276,0.082125604,
1_2_184_0,1491,1831,2319,2458,2634,2720,2782,4,0.833573,-0.36742097,0.09076652,
1_2_185_0,1630,1930,2420,2632,2747,2890,2993,4,0.8085533,-0.40806624,0.10585627,
1_2_186_0,1866,2312,2959,3138,3288,3463,3484,4,0.8493111,-0.39109823,0.08148378,
1_2_187_0,1700,2139,2740,2946,3160,3276,3316,4,0.82629675,-0.3942226,0.09511229,
1_2_188_0,1569,2006,2602,2823,2934,3122,3106,4,0.83773345,-0.40642107,0.08829713,
1_2_189_0,1749,2164,2679,2837,3002,3130,3213,4,0.8338002,-0.38118386,0.090631366,
1_2_190_0,1582,1934,2426,2599,2765,2886,2946,4,0.8234895,-0.4093755,0.09679821,
1_2_191_0,1614,2074,2695,2903,3062,3200,3202,4,0.84166145,-0.40031806,0.08597592,
1_2_192_0,1650,2079,2668,2898,3052,3249,3306,4,0.80701756,-0.41691208,0.106796116,
1_2_193_0,1612,2016,2576,2790,2961,3112,3119,4,0.82590574,-0.4138683,0.09534679,
1_2_194_0,1555,1888,2376,2570,2718,2881,2942,4,0.80761385,-0.41110417,0.10643099,
1_2_195_0,1541,2063,2680,2881,3011,3175,3160,4,0.84810126,-0.40530413,0.08219178,
1_2_196_0,1529,1968,2505,2694,2780,2960,2973,4,0.84258324,-0.39371535,0.08543264,
1_2_197_0,1561,2080,2718,2922,3127,3192,3210,4,0.846729,-0.4111819,0.08299595,
1_2_198_0,1474,1860,2378,2552,2640,2798,2793,4,0.85141426,-0.3990307,0.08025527,
1_2_199_0,1609,1990,2517,2747,2854,2974,3046,4,0.8263296,-0.40481532,0.09509257,
2_0_0,838,717,455,777,2221,2741,2953,5,0.1540806,-0.3685601,0.7329812,
2_1_0,883,746,505,899,2247,2697,2903,5,0.17395797,-0.37099496,0.7036385,
2_2_0,855,691,452,678,1723,2030,2264,5,0.19964664,-0.2883625,0.6671576,
2_3_0,860,728,508,901,2051,2310,2410,5,0.21078838,-0.3212121,0.6518163,
2_4_0,813,658,450,723,1601,1783,1916,5,0.2348643,-0.22995904,0.61961114,
2_5_0,797,631,451,718,1444,1655,1648,5,0.27366504,-0.26798144,0.57027155,
2_6_0,780,597,407,569,1369,1341,1373,5,0.29643118,-0.23608445,0.54269665,
2_7_0,805,653,452,699,1470,1646,1702,5,0.26556993,-0.2026862,0.5803157,
2_8_0,805,649,481,766,1814,2110,2034,5,0.23647985,-0.34344968,0.617495,
2_9_0,803,645,451,702,1596,1825,1865,5,0.24182306,-0.2205438,0.6105354,
2_10_0,752,587,416,585,1246,1396,1567,5,0.26547542,-0.123880595,0.58043367,
2_11_0,799,664,470,742,1751,2037,2093,5,0.22455806,-0.2484437,0.6332423,
2_12_0,764,595,419,626,1513,1703,1636,5,0.25611246,-0.28270042,0.5922141,
2_13_0,871,680,529,750,1487,1719,1701,5,0.31099352,-0.3362616,0.52556056,
2_14_0,867,722,503,794,1915,2405,2418,5,0.20802316,-0.3427401,0.6555974,
2_15_0,919,820,657,1007,2222,2509,2756,5,0.23838897,-0.3815988,0.61500144,
2_16_0,839,699,467,834,2235,2823,2650,5,0.17622642,-0.39428076,0.7003529,
2_17_0,883,746,505,899,2247,2697,2903,5,0.17395797,-0.37099496,0.7036385,
2_18_0,818,672,441,739,1750,2118,2161,5,0.20407219,-0.24110672,0.66103,
2_19_0,801,647,436,717,1746,2067,2033,5,0.21446139,-0.26727065,0.6468206,
2_20_0,764,558,370,536,1110,1305,1187,5,0.3117102,-0.14482759,0.52472705,
2_21_0,810,620,441,625,1197,1450,1486,5,0.29676986,-0.26843658,0.5422937,
2_22_0,766,576,375,594,1255,1508,1505,5,0.24916944,-0.12859304,0.60106385,
2_23_0,795,680,446,862,2095,2403,2510,5,0.17768924,-0.24778761,0.6982409,
2_24_0,775,610,426,650,1456,1639,1815,5,0.23471074,-0.2890443,0.6198126,
2_25_0,753,564,389,548,1078,1204,1263,5,0.30799684,-0.090322584,0.5290557,
2_26_0,805,655,435,806,1793,2166,2221,5,0.19585772,-0.26569507,0.67243975,
2_27_0,806,667,444,758,1740,1905,2057,5,0.21584833,-0.24204545,0.64494205,
2_28_0,900,832,641,1167,2392,2745,3015,5,0.21260364,-0.39992788,0.64934355,
2_29_0,797,582,396,565,1146,1287,1438,5,0.2753825,-0.16797712,0.568157,
2_30_0,815,638,469,625,1300,1509,1624,5,0.28879312,-0.21088435,0.5518395,
2_31_0,785,579,394,489,1034,1111,1283,5,0.30709276,-0.06763285,0.5301133,
2_32_0,792,580,392,497,947,1073,1035,5,0.37874395,-0.10837817,0.45059565,
2_33_0,784,579,393,500,1029,1202,1210,5,0.3247934,-0.14158636,0.50966936,
2_34_0,788,606,402,647,1414,1547,1542,5,0.26070037,-0.2564417,0.58641976,
2_35_0,775,581,374,535,1107,1251,1303,5,0.28702992,-0.0659164,0.5539654,
2_36_0,793,605,400,597,1391,1531,1593,5,0.25109854,-0.15738161,0.5985951,
2_37_0,799,626,418,663,1504,1724,1851,5,0.22582388,-0.17250496,0.63155574,
2_38_0,797,644,432,675,1509,1732,1721,5,0.25101686,-0.18481013,0.5986995,
2_39_0,815,670,506,800,1640,1932,2051,5,0.24670893,-0.2733189,0.6042237,
2_40_0,734,577,407,549,1222,1445,1481,5,0.2748143,-0.16437364,0.56885594,
2_41_0,762,599,444,635,1317,1474,1590,5,0.2792453,-0.20080054,0.56342185,
2_42_0,752,590,428,619,1385,1610,1722,5,0.2485482,-0.22060767,0.60186046,
2_43_0,779,606,456,644,1379,1618,1770,5,0.25762713,-0.22307692,0.5902965,
2_44_0,787,614,487,687,1473,1705,1690,5,0.2881657,-0.3326087,0.5525953,
2_45_0,781,620,484,671,1248,1475,1455,5,0.33264604,-0.2264504,0.5007736,
2_46_0,758,584,462,626,1227,1531,1461,5,0.31622177,-0.2908318,0.5195008,
2_47_0,820,681,597,780,1437,1660,1793,5,0.33296153,-0.38119036,0.5004184,
2_48_0,883,740,726,929,1497,1560,1740,5,0.41724136,-0.44066516,0.4111922,
2_49_0,769,590,482,663,1274,1481,1405,5,0.3430605,-0.3139535,0.4891362,
2_50_0,735,545,386,528,1071,1247,1342,5,0.2876304,-0.15699923,0.5532407,
2_51_0,737,558,389,548,1078,1310,1279,5,0.30414388,-0.15261959,0.53357315,
2_52_0,822,681,563,800,1494,1690,1779,5,0.31646994,-0.32440478,0.51921433,
2_53_0,838,720,618,938,1671,1920,2084,5,0.29654512,-0.37090433,0.54256105,
2_54_0,786,634,490,735,1384,1597,1705,5,0.28739002,-0.3605648,0.55353075,
2_55_0,756,589,464,670,1198,1426,1444,5,0.32132965,-0.31311953,0.5136268,
2_56_0,783,627,489,759,1565,1703,1809,5,0.27031508,-0.3128767,0.5744125,
2_57_0,808,689,504,991,2164,2548,2560,5,0.196875,-0.39053518,0.6710183,
2_58_0,787,591,439,634,1203,1530,1356,5,0.32374632,-0.25613594,0.5108635,
2_59_0,858,711,507,856,1865,2269,2419,5,0.20959073,-0.35068494,0.6534518,
2_60_0,852,706,501,775,1819,2179,2194,5,0.22835004,-0.3237548,0.62820035,
2_61_0,869,687,516,684,1436,1645,1739,5,0.29672226,-0.32647058,0.54235035,
2_62_0,874,724,510,791,2079,2530,2746,5,0.18572469,-0.38644066,0.6867322,
2_63_0,906,774,517,853,2273,2824,3029,5,0.1706834,-0.34545454,0.7084038,
2_64_0,831,655,442,677,1544,1842,1771,5,0.24957651,-0.24233662,0.60054225,
2_65_0,785,648,468,714,1621,1839,2032,5,0.23031496,-0.24210526,0.6256,
2_66_0,744,555,396,527,1226,1407,1385,5,0.2859206,-0.15845338,0.555306,
2_67_0,736,551,414,559,1044,1217,1185,5,0.34936708,-0.16515152,0.48217636,
2_68_0,761,580,450,611,1282,1465,1552,5,0.28994846,-0.21885522,0.55044955,
2_69_0,843,646,473,678,1356,1626,1585,5,0.29842272,-0.3057496,0.5403304,
2_70_0,824,633,426,564,1237,1494,1559,5,0.27325207,-0.20527308,0.5707809,
2_71_0,919,826,668,980,2207,2610,2868,5,0.23291492,-0.41459957,0.62217194,
2_72_0,807,622,440,682,1418,1557,1600,5,0.275,-0.26346952,0.5686275,
2_73_0,883,765,543,914,1969,2460,2648,5,0.20506042,-0.42437923,0.6596678,
2_74_0,902,791,671,907,1790,2128,2115,5,0.31725767,-0.39549103,0.51830584,
2_75_0,894,735,660,928,1407,1635,1802,5,0.36625972,-0.4192019,0.46385053,
2_76_0,827,693,489,723,1402,1745,1933,5,0.25297466,-0.23720418,0.5962015,
2_77_0,775,560,377,544,1076,1142,1024,5,0.36816406,-0.1740413,0.461813,
2_78_0,778,579,376,509,1057,1192,1213,5,0.30997527,-0.08890637,0.5267464,
2_79_0,756,574,402,540,1031,1213,1258,5,0.31955484,-0.17111914,0.51566267,
2_80_0,784,623,433,620,1540,1759,1830,5,0.23661202,-0.25120193,0.61732215,
2_81_0,786,599,403,611,1538,1764,1537,5,0.2621991,-0.29777256,0.5845361,
2_82_0,773,620,417,618,1450,1790,1708,5,0.2441452,-0.20918368,0.6075294,
2_83_0,749,587,389,583,1291,1514,1514,5,0.25693527,-0.16441281,0.59117186,
2_84_0,767,592,392,590,1344,1504,1606,5,0.24408469,-0.17376134,0.6076076,
2_85_0,761,574,409,563,1120,1321,1269,5,0.32230103,-0.17231435,0.5125149,
2_86_0,822,607,424,624,1429,1579,1597,5,0.2654978,-0.16563573,0.5804057,
2_87_0,828,670,476,830,1894,2281,2205,5,0.21587302,-0.2713431,0.6449086,
2_88_0,822,703,515,935,2041,2325,2293,5,0.2245966,-0.33959606,0.6331909,
2_89_0,846,686,459,620,1305,1543,1543,5,0.29747245,-0.17942584,0.54145855,
2_90_0,813,651,465,660,1413,1670,1735,5,0.26801154,-0.24214202,0.5772727,
2_91_0,852,712,542,877,1814,1988,2176,5,0.24908088,-0.31373495,0.60117733,
2_92_0,801,681,463,828,1688,1804,1849,5,0.25040564,-0.33071253,0.599481,
2_93_0,872,729,635,825,1388,1637,1779,5,0.3569421,-0.3782516,0.47390223,
2_94_0,812,653,536,831,1466,1717,1738,5,0.30840045,-0.40446877,0.528584,
2_95_0,831,685,549,805,1648,1868,2002,5,0.27422577,-0.31362724,0.56958055,
2_96_0,791,637,448,657,1677,1904,2043,5,0.21928537,-0.23803827,0.6403051,
2_97_0,838,702,546,808,1781,2058,2290,5,0.23842795,-0.33301663,0.61495066,
2_98_0,755,592,431,614,1369,1614,1717,5,0.2510192,-0.25768024,0.5986965,
2_99_0,762,623,450,668,1646,1936,2108,5,0.21347249,-0.2730455,0.6481626,
2_100_0,768,609,445,679,1478,1719,1810,5,0.24585636,-0.2741359,0.6053215,
2_101_0,766,588,432,537,1016,1103,1155,5,0.37402597,-0.006756757,0.45557657,
2_102_0,790,597,438,666,1460,1658,1525,5,0.28721312,-0.23166023,0.55374426,
2_103_0,767,629,457,664,1494,1834,1991,5,0.2295329,-0.23339427,0.626634,
2_104_0,739,565,435,672,1336,1466,1554,5,0.27992278,-0.32213557,0.5625943,
2_105_0,760,590,432,578,1133,1404,1413,5,0.3057325,-0.24455826,0.53170735,
2_106_0,767,624,443,644,1456,1672,1800,5,0.24611111,-0.24133739,0.6049933,
2_107_0,789,642,468,642,1429,1697,1915,5,0.24438642,-0.27457628,0.6072178,
2_108_0,794,623,496,649,1305,1501,1592,5,0.3115578,-0.19509044,0.5249042,
2_109_0,823,665,570,765,1408,1704,1797,5,0.31719533,-0.38397408,0.5183777,
2_110_0,801,631,501,642,1192,1382,1428,5,0.35084033,-0.21075672,0.4805599,
2_111_0,770,592,454,569,1124,1310,1444,5,0.31440443,-0.19236016,0.5216017,
2_112_0,846,672,620,786,1251,1388,1589,5,0.3901825,-0.39919534,0.43866003,
2_113_0,771,623,465,675,1501,1750,1806,5,0.25747508,-0.27006444,0.5904888,
2_114_0,778,617,430,614,1309,1483,1614,5,0.26641884,-0.16902357,0.57925636,
2_115_0,816,685,505,735,1700,1996,2123,5,0.23787093,-0.24476296,0.6156773,
2_116_0,823,678,539,722,1577,1888,1862,5,0.28947368,-0.29994836,0.5510204,
2_117_0,762,600,438,679,1529,1716,1793,5,0.24428332,-0.22530665,0.60735095,
2_118_0,792,573,405,587,1152,1330,1274,5,0.3178964,-0.063725494,0.51756996,
2_119_0,802,606,440,611,1325,1621,1646,5,0.2673147,-0.16643742,0.57813996,
2_120_0,814,645,485,651,1319,1398,1502,5,0.3229028,-0.15075707,0.5118269,
2_121_0,764,545,383,589,1199,1302,1328,5,0.2884036,-0.12025827,0.5523086,
2_122_0,757,556,380,532,1059,1250,1296,5,0.29320988,-0.021987688,0.54653937,
2_123_0,787,578,428,580,1102,1359,1382,5,0.30969608,-0.12951808,0.52707183,
2_124_0,784,571,428,566,971,1135,1125,5,0.38044444,-0.23304231,0.44880876,
2_125_0,811,664,487,744,1597,1830,1867,5,0.2608463,-0.22157092,0.5862362,
2_126_0,818,660,516,667,1365,1620,1644,5,0.3138686,-0.16402787,0.5222222,
2_127_0,1040,870,765,1007,1610,1932,1884,5,0.40605095,-0.27287924,0.42242354,
2_128_0,810,630,471,690,1372,1514,1540,5,0.30584416,-0.22126082,0.53157634,
2_129_0,769,542,376,466,830,937,948,5,0.39662448,0.049370766,0.43202418,
2_130_0,812,608,459,633,1126,1386,1434,5,0.32008368,-0.2088484,0.5150555,
2_131_0,798,603,442,614,1164,1315,1459,5,0.30294722,-0.18237288,0.5349816,
2_132_0,791,597,431,552,1137,1301,1356,5,0.3178466,-0.15796897,0.5176273,
2_133_0,777,572,405,543,965,1239,1340,5,0.3022388,-0.13790505,0.5358166,
2_134_0,853,676,550,770,1648,1905,2007,5,0.27404085,-0.3320158,0.56980836,
2_135_0,805,650,457,636,1443,1664,1675,5,0.27283582,-0.24985574,0.57129455,
2_136_0,801,612,452,643,1291,1414,1436,5,0.31476322,-0.20364346,0.5211864,
2_137_0,776,596,422,570,1253,1598,1618,5,0.26081583,-0.19622387,0.5862745,
2_138_0,787,628,469,697,1409,1681,1746,5,0.26861396,-0.2616108,0.5765237,
2_139_0,763,584,410,592,1278,1597,1608,5,0.2549751,-0.20164047,0.5936571,
2_140_0,827,665,503,714,1435,1563,1777,5,0.28306133,-0.27678087,0.5587719,
2_141_0,789,564,437,636,1084,1336,1191,5,0.36691856,-0.25149304,0.46314496,
2_142_0,770,605,446,621,1498,1636,1829,5,0.2438491,-0.22236504,0.60791206,
2_143_0,764,608,460,627,1236,1542,1605,5,0.28660437,-0.2093628,0.5544794,
2_144_0,813,656,550,842,1082,1414,1286,5,0.42768273,-0.32924336,0.40087146,
2_145_0,831,703,531,855,1636,1833,1956,5,0.2714724,-0.28737962,0.5729795,
2_146_0,848,705,520,880,1973,2116,2224,5,0.23381294,-0.28859738,0.62099123,
2_147_0,835,636,467,688,1327,1508,1582,5,0.29519597,-0.20050283,0.5441679,
2_148_0,954,741,552,793,1621,1820,1900,5,0.29052633,-0.18838993,0.5497553,
2_149_0,883,743,538,819,1734,1882,1998,5,0.26926926,-0.27582845,0.57570976,
2_150_0,789,615,465,630,1354,1622,1534,5,0.30312908,-0.2682927,0.5347674,
2_151_0,883,710,522,817,1884,2115,2158,5,0.24189064,-0.32509506,0.61044776,
2_152_0,827,635,454,685,1597,1696,1733,5,0.26197347,-0.16884817,0.5848194,
2_153_0,901,720,566,787,1581,1781,1876,5,0.30170575,-0.3554163,0.53644556,
2_154_0,851,723,554,951,1977,2217,2214,5,0.25022584,-0.3430259,0.599711,
2_155_0,791,611,481,689,1414,1646,1527,5,0.31499672,-0.37843338,0.52091634,
2_156_0,765,611,462,605,1218,1451,1500,5,0.308,-0.21465296,0.52905196,
2_157_0,784,630,479,675,1396,1599,1745,5,0.27449858,-0.29451287,0.5692446,
2_158_0,837,670,540,792,1602,1851,1830,5,0.29508197,-0.31910568,0.5443038,
2_159_0,911,757,624,710,1415,1674,1769,5,0.35274166,0.18838304,0.4784789,
2_160_0,912,842,758,1086,2098,2386,2542,5,0.29819041,-0.3911786,0.5406061,
2_161_0,774,632,490,723,1522,1671,1792,5,0.2734375,-0.315647,0.5705522,
2_162_0,873,756,628,868,1651,1849,1978,5,0.31749243,-0.35107297,0.5180353,
2_163_0,780,646,476,723,1556,1700,1825,5,0.2608219,-0.29896906,0.5862668,
2_164_0,805,644,501,660,1485,1780,1776,5,0.2820946,-0.25462964,0.5599473,
2_165_0,788,661,496,758,1722,1999,2102,5,0.23596574,-0.31181675,0.6181678,
2_166_0,776,657,522,749,1539,1774,1915,5,0.27258486,-0.32924962,0.57160443,
2_167_0,748,611,483,696,1305,1519,1549,5,0.31181407,-0.23241206,0.5246063,
2_168_0,900,768,668,922,1856,2157,2318,5,0.28817946,-0.26647565,0.5525787,
2_169_0,807,672,577,822,1579,1710,1812,5,0.31843266,-0.3890909,0.5169527,
2_170_0,850,722,614,805,1819,2029,2255,5,0.27228382,-0.22198276,0.5719763,
2_171_0,991,929,877,1115,2123,2394,2530,5,0.34664032,-0.33972993,0.48517758,
2_172_0,971,914,1047,1367,2002,2345,2504,5,0.418131,-0.5604713,0.41030696,
2_173_0,795,620,471,627,1345,1545,1598,5,0.29474342,-0.28980526,0.5447076,
2_174_0,794,628,491,645,1373,1537,1572,5,0.31234097,-0.3102691,0.5239942,
2_175_0,830,678,625,777,1386,1645,1735,5,0.36023054,-0.36338028,0.47033897,
2_176_0,825,636,533,673,1085,1308,1362,5,0.39133626,-0.29175946,0.437467,
2_177_0,797,603,465,612,1273,1453,1646,5,0.28250304,-0.2825699,0.5594505,
2_178_0,784,639,491,651,1216,1437,1544,5,0.31800517,-0.2962555,0.51744473,
2_179_0,823,658,566,786,1589,1818,1894,5,0.29883844,-0.3488372,0.5398374,
2_180_0,779,631,440,645,1333,1566,1669,5,0.26363093,-0.14440678,0.58274066,
2_181_0,758,597,432,588,1370,1636,1656,5,0.26086956,-0.18775511,0.5862069,
2_182_0,787,639,493,638,1326,1523,1641,5,0.30042657,-0.11495845,0.5379569,
2_183_0,957,784,653,876,1442,1615,1684,5,0.38776723,-0.26384977,0.4411639,
2_184_0,798,657,520,733,1454,1679,1807,5,0.2877698,-0.28157464,0.55307263,
2_185_0,772,604,445,648,1360,1632,1722,5,0.25842044,-0.25293753,0.58929396,
2_186_0,798,606,481,619,1237,1437,1431,5,0.3361286,-0.16008316,0.49686193,
2_187_0,821,663,563,776,1434,1701,1953,5,0.28827444,-0.31188375,0.55246425,
2_188_0,856,686,548,730,1362,1579,1457,5,0.3761153,-0.14676617,0.45336658,
2_189_0,807,641,479,686,1463,1746,1895,5,0.25277045,-0.2337119,0.59646165,
2_190_0,856,715,622,863,1443,1642,1786,5,0.34826428,-0.33704218,0.4833887,
2_191_0,815,673,567,777,1423,1645,1712,5,0.3311916,-0.3626894,0.50241333,
2_192_0,851,738,644,912,1502,1729,1890,5,0.34074074,-0.3260274,0.49171272,
2_193_0,747,573,406,595,1254,1398,1503,5,0.2701264,-0.14349777,0.5746464,
2_194_0,788,630,452,709,1577,1893,1865,5,0.24235925,-0.3073117,0.60984033,
2_195_0,788,623,499,677,1125,1365,1516,5,0.32915568,-0.30892956,0.50471467,
2_196_0,779,587,435,578,1041,1198,1233,5,0.35279804,-0.17148906,0.47841728,
2_197_0,827,638,546,717,1336,1550,1587,5,0.34404537,-0.2799097,0.488045,
2_198_0,780,593,429,611,1276,1526,1532,5,0.2800261,-0.20668897,0.5624681,
2_199_0,774,610,452,618,1236,1374,1479,5,0.3056119,-0.18065816,0.5318488,
